transactionID,commissionType,itemNo,listPrice,lineDiscount,CommRate,CommEmplId,CommEmplType,mkupStoreQty,approvalTime,discountType,operatorId,altPhoneNumber,transactionType,transactionSubType,rentalId,discountAmount,discountConversion,CommsaleAmt1,CommsaleAmt2,CommsaleAmt3,description1,description2,description3,markDown1,markDown2,markDown3,commEmplPercentUsed,firstName,lastName,phone,tranDate,taxAmt,svChanged1,svChanged2,svChanged3,longMrkdn1,longMrkdn2,longMrkdn3,type,auditFlag,certNo,voidReason,returnTrans,ccName,r2rReserNo,shipMethod,authTerminalId,shipComment,shipFName,shipLName,shipAddr,shipCity,shipState,shipZip,shipDate,mbaOrderId,handTktNo,timeOut,timeIn,timeDone,attemptType,attemptAmt,acctMethod,authMethod,giftCertControlNum,maskedAcctNo,shipCarrier1,shipCarrier2,shipCarrier3,shipTrackNo1,shipTrackNo2,shipTrackNo3,signMethod,pfPoints,likeTenderOverrideMgrId,pfFriendId,ercptEmail,couponCode1,couponCode2,couponCode3,discountPodType1,discountPodType2,discountPodType3,discountPodAmt1,discountPodAmt2,discountPodAmt3,discountReasonCode1,discountReasonCode2,discountReasonCode3,discountReasonText,promosId1,promosId2,promosId3,inAdditionToMrkdn1,inAdditionToMrkdn2,inAdditionToMrkdn3,discCnvMrkdn1,discCnvMrkdn2,discCnvMrkdn3,reservation1,reservation2,reservation3,advertCode,corpAcctNo,discountEmployeeId,employeeId,emLastName,emFirstName
9042*34*9719,MTR1,14202284,70,45.84,0.495,937614,TMW*CONS*SALECNS,1,10:25:23 AM,13,326444,230 375 4229,VSAL,CF.CANCEL,19390536,13,1,153.79,157,71.14,nec sem duis aliquam,volutpat quam,habitasse platea dictumst,11.7,24.51,110.54,100,Shannan,Linford,579-866-8785,180267,3.9,284.76,347.17,141.2,142.97,189.07,126.87,CASH,M.,1505277645060886,,4400*63*3817,COS WELLBANK,559203223,Ground,2032,26869,COS,WELLBANK,6 Granby Point,Saint Louis,Missouri,21947,180468,238970813*5,2083,12:11 AM,7:07 PM,5:45 AM,AMEX,125.13,5,E,,460607******5518,UPS,UPS,UPS,8348680845,673969202483,1839575863300,P,162,1728922,,dgasparml@jigsy.com,GTOY386451783683,SPYK348717296413,BEPW215954682719,%,%,$,21.54,27.52,15.5,1,1,1,,ANUB,MMTY,MMTU,1,1,1,1,1,1,683283846,972739818,42385691,,,1668227,1247667,Gregory,Jay
2655*33*8866,MTR1,34102317,23,30.72,0.91,272389,TMW*CONS*SALECNS,1,4:27:59 PM,13,336330,348 820 3810,VSAL,CF.CANCEL,32868867,8,1,39.53,21.19,59.51,sapien varius ut,id pretium,primis in,166.83,65.3,183.06,100,Cherri,Calverd,804-556-6697,180210,6.6,248.51,130.61,169.57,204.06,195.67,189.85,AMEX,M.,1722156125833930,,2349*94*1238,KATINA STARSMEARE,859571147,Ground,1440,24745,KATINA,STARSMEARE,9154 Crownhardt Road,Dallas,Texas,92926,180396,562483216*1,2470,5:26 PM,4:35 AM,12:26 PM,AMEX,34.79,5,E,,140904******4680,UPS,UPS,UPS,364384862966,938263740759,1695054059852,E,38,1313101,,sbaudtsmm@qq.com,CBFW434484537208,CBPW256680033953,QTAL379690708200,%,$,$,28.69,25.16,15.26,1,1,1,,MMTY,MMTY,ANUB,1,1,1,1,1,1,680656137,707149852,388565567,,,1216086,1487621,Scriviner,Dawna
4595*84*8901,MTR1,32774736,107,92.71,0.714,902083,TMW*CONS*SALECNS,1,7:39:57 AM,13,187189,713 973 1322,VSAL,CF.CANCEL,34434875,14,1,107.24,165.42,11.05,odio consequat varius integer,mattis nibh ligula nec,lacus morbi sem mauris,199.91,145.35,18.06,100,Burnaby,Kimbrey,678-680-5056,180997,6.9,169.58,51.8,105.97,242.31,195.09,83.16,CASH,M.,2592335887403901,,9529*60*5244,MATEO DEVANY,581859959,Ground,2310,25205,MATEO,DEVANY,508 Erie Crossing,Clearwater,Florida,92240,180833,881508359*4,1740,9:36 PM,11:55 PM,3:38 PM,AMEX,126.49,5,E,,823699******5341,UPS,UPS,UPS,280668909069,751787016838,1230063645031,P,110,1170358,,olutwychemn@slate.com,CWAP748340884540,LJSO368241808401,UMHC758754736405,$,$,%,12.08,21.59,16.71,1,1,1,,ANUB,ANUB,MMTY,1,1,1,1,1,1,159319440,42385691,432770159,,,1748808,1659839,Sothcott,Maynard
9267*14*5924,MTR1,49553845,197,2.83,0.372,542474,TMW*CONS*SALECNS,1,7:51:24 AM,13,615869,318 957 9787,VSAL,CF.CANCEL,22238533,5,1,94.26,151.45,136.04,pellentesque ultrices mattis odio,sapien sapien non mi,luctus et,165.48,182.82,81.3,100,Carter,Pezey,023-949-8374,180653,2.8,238.02,278.02,20.46,234.48,335.02,189.15,BCRD,M.,2599513171571311,,8158*27*3596,CRISTIONNA ENGEL,241192542,UNDA,1879,26316,CRISTIONNA,ENGEL,70 Walton Court,Austin,Texas,96637,180268,614906111*8,2520,5:54 PM,10:43 PM,9:47 PM,CASH,40.7,5,E,,669398******6378,UPS,UPS,UPS,325819703378,242115903127,1402947645586,P,92,1528663,,lextilmo@creativecommons.org,PWVR625702138734,YHRC727999028576,CWPQ227778135281,$,%,%,28.35,23.94,19.2,1,1,1,,MMTY,MMTY,MMUV,1,1,1,1,1,1,341234370,388565567,210198444,,,1044149,1206368,Comfort,Axe
9547*66*8459,MTR1,31965126,192,96.63,0.99,804283,TMW*CONS*SALECNS,1,3:31:10 AM,13,996553,504 724 2775,VSAL,CF.CANCEL,24595396,13,1,56.02,129,50.23,ultrices posuere,adipiscing elit proin risus,quis libero nullam,130.28,103.8,16.26,100,Kaylee,Hargitt,876-967-7396,180409,10.6,111.82,53.41,139.15,12.81,151.37,78.3,AMEX,M.,1872246752460351,,4737*58*7164,ZORA GOADE,664595446,UNDA,2361,24744,ZORA,GOADE,53 Charing Cross Street,Tacoma,Washington,70905,180949,113296513*7,1506,9:10 PM,10:31 PM,10:36 AM,AMEX,86.21,5,E,,742850******9818,UPS,UPS,UPS,419422249495,207791584518,1297431774437,P,97,1726660,,emarshmp@lulu.com,CLJH415980222106,MJXF013248989242,CMUI126252609135,$,$,%,26.88,10.03,21.71,1,1,1,,MMTY,ANUB,ANUB,1,1,1,1,1,1,7019947,432770159,111040562,,,1631447,1422266,Coast,Lucia
7696*18*4951,MTR1,33096875,88,55.28,0.026,199429,TMW*CONS*SALECNS,1,11:53:42 AM,13,556024,727 882 7875,VSAL,CF.CANCEL,41216743,1,1,120.58,89.47,163.95,nec molestie sed justo,amet nunc viverra,consequat dui,199.36,132.96,25.71,100,Amber,Franchi,253-937-8095,180229,4.5,76.61,376.11,115.9,123.98,303.84,71.84,AMEX,M.,2358224988737505,,6614*14*3536,THAIN EITE,684773817,UNDA,1140,26097,THAIN,EITE,76983 Talisman Road,Houston,Texas,25675,180832,265160140*3,2682,8:02 AM,6:40 PM,12:58 AM,CASH,98,5,E,,966396******6012,UPS,UPS,UPS,233095291877,153451918749,1167000435720,P,167,1632622,,kkeedymq@ihg.com,LUTN480783350562,IUHL678544146524,LCTI398872116299,%,%,$,11.52,13.56,21.35,1,1,1,,MMTU,MMUV,MMTY,1,1,1,1,1,1,733321993,210198444,74695740,,,1557523,1666303,Rush,Devan
4704*96*9038,MTR1,21410078,15,43.08,0.893,571480,TMW*CONS*SALECNS,1,1:08:06 AM,13,948379,741 174 5744,VSAL,CF.CANCEL,40520460,2,1,167.98,145.94,116.38,in imperdiet et commodo,tincidunt in leo,potenti in,196.57,182.91,125.48,100,Catlaina,De La Hay,316-119-6921,180733,8.1,388.62,153.19,161.9,5.51,87.34,164.41,AMEX,M.,1219931173745350,,1133*74*3551,ALICIA BEARDSHAW,207524152,UNDA,1918,25580,ALICIA,BEARDSHAW,3409 Orin Crossing,Colorado Springs,Colorado,12750,180595,202080512*5,1664,1:32 PM,6:42 PM,5:07 PM,AMEX,158.14,5,E,,949875******9772,UPS,UPS,UPS,200054517891,255384572683,1597342692796,P,148,1221048,,stowersmr@wp.com,TUVG425295366712,ROWU568165972310,PDBG900410785170,$,%,%,10.17,16.14,24.11,1,1,1,,ANUB,MMTY,ANUB,1,1,1,1,1,1,166750195,111040562,879971027,,,1483724,1175696,Kensit,Theobald
1837*80*3858,MTR1,25991245,173,6.84,0.022,669661,TMW*CONS*SALECNS,1,2:26:06 PM,13,968071,103 728 8347,VSAL,CF.CANCEL,39657276,9,1,119.07,80.04,11.03,at diam nam,neque sapien placerat ante,nec molestie sed justo,184.14,138.03,171.17,100,Evey,Lutzmann,923-921-4348,180556,7.3,213.11,190.01,172.12,39.14,181.88,194.32,AMEX,M.,1834678023896068,,7788*92*7067,CHRISTOPHORUS PRISTNOR,413796897,Ground,1355,23683,CHRISTOPHORUS,PRISTNOR,7565 Elmside Street,New York City,New York,85710,180008,681556163*6,1744,11:33 AM,2:22 PM,4:38 PM,CASH,112.34,5,E,,426055******2875,UPS,UPS,UPS,914508757791,583288533316,1857002709687,E,73,1426958,,tmitrikhinms@aboutads.info,HECQ983446020733,BKYC046013281445,PGZF132621886370,$,%,$,11.6,22,11.29,1,1,1,,MMUV,ANUB,MMTY,1,1,1,1,1,1,511419256,74695740,371272177,,,1484181,1158202,Leeming,Caesar
6359*67*8569,MTR1,27747037,14,85.1,0.055,454068,TMW*CONS*SALECNS,1,4:46:17 AM,13,976481,686 810 3843,VSAL,CF.CANCEL,44100588,14,1,179.34,79.16,13.2,diam nam tristique tortor,adipiscing elit proin,lectus in,72.27,64.02,132.32,100,Felice,McCallister,340-614-2966,180999,10.6,95.62,133.68,120.79,372.96,358.48,186.43,CASH,M.,1540162354165405,,2061*56*4660,SHERILYN DE L'ISLE,877341575,UNDA,1722,26865,SHERILYN,DE L'ISLE,6 Rieder Circle,Las Vegas,Nevada,78971,180266,639448238*2,2925,2:06 PM,10:53 PM,9:14 AM,BCRD,158.38,5,E,,983587******3366,UPS,UPS,UPS,163137503593,120387662720,1575782159631,E,69,1810217,,mtolwoodmt@163.com,RQZK277610313252,LOGQ330887543985,XTSZ682196122603,$,%,$,12.96,24.11,19.24,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,684836911,879971027,301362524,,,1990848,1505587,Draysey,Shara
6884*41*4081,MTR1,10916585,108,75.23,0.775,968666,TMW*CONS*SALECNS,1,8:38:20 AM,13,395575,388 309 2021,VSAL,CF.CANCEL,24262311,1,1,89.47,181.89,165.15,habitasse platea dictumst morbi,id luctus,vel augue vestibulum,138.55,89.25,36.62,100,Steven,Mac Giany,987-454-7891,180744,7.5,231.58,390.54,166.31,168.12,188.45,167.9,BCRD,M.,2660441942689126,,4689*91*2085,ROLFE STOBBES,282005632,UNDA,2429,24204,ROLFE,STOBBES,68092 Haas Drive,Dallas,Texas,19506,180669,865061900*7,2282,6:37 PM,10:55 AM,8:20 PM,CASH,162.84,5,E,,964333******5319,UPS,UPS,UPS,316854422810,508308480931,1506046798715,E,64,1534075,,bgluyusmu@deviantart.com,DVWE675969697414,BFUG460714641821,JDVP947935580025,%,$,$,20.58,13.42,22.64,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,489922350,371272177,275627460,,,1580375,1237999,Ambroziak,Carmon
2499*72*8519,MTR1,20409401,175,78.61,0.401,785162,TMW*CONS*SALECNS,1,6:01:19 AM,13,991782,146 634 6903,VSAL,CF.CANCEL,30958530,6,1,129.16,17.34,57.97,eros suspendisse accumsan,eget eros elementum,luctus rutrum nulla tellus,59.81,140.7,164.19,100,Veronike,MacGaughy,924-613-8635,180998,9,247.71,395.58,127.46,207.31,221.23,153.16,BCRD,M.,1176217083168487,,1452*99*5316,DALENNA WALLWOOD,55078872,UNDA,1655,26978,DALENNA,WALLWOOD,64 Hauk Circle,Spring,Texas,89283,180426,880834975*5,2755,11:31 PM,10:41 PM,6:38 AM,AMEX,15.48,5,E,,519549******4706,UPS,UPS,UPS,345977989532,858812588521,1506975037790,E,94,1210236,,gmccrostiemv@sourceforge.net,JEYK324505350985,AQXU556511009047,MESR702428696372,%,$,$,28.58,26.85,28.96,1,1,1,,MMTY,ANUB,MMTY,1,1,1,1,1,1,914405410,301362524,200255442,,,1795243,1327915,Duce,Arman
4697*43*6649,MTR1,48396246,14,87.81,0.22,455519,TMW*CONS*SALECNS,1,2:57:41 PM,13,266273,729 906 9500,VSAL,CF.CANCEL,14287053,6,1,129.24,84.49,159.48,massa quis,sem fusce consequat nulla,accumsan tellus nisi eu,112.69,72.78,72.99,100,Colette,Beaman,261-898-4781,180127,11.1,372.49,24.2,96.11,130.18,390.24,38.94,CASH,M.,2897683933533762,,9374*64*2712,MERRY GOSTALL,926360889,UNDA,1056,23161,MERRY,GOSTALL,9512 Talisman Court,Ocala,Florida,24721,180735,493147243*6,1902,8:39 AM,11:10 AM,1:15 AM,BCRD,134.12,5,E,,877030******3314,UPS,UPS,UPS,235279514531,348654482727,1970582091698,E,164,1774089,,sbuckbeemw@economist.com,TIOD177732439911,IWLO371203160554,IUFH846866629337,%,%,%,21.14,22.45,13.05,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,272465456,275627460,599198003,,,1549279,1359019,Hazlewood,Rickard
6769*58*5608,MTR1,17533868,182,11.06,0.655,513367,TMW*CONS*SALECNS,1,11:34:09 PM,13,498320,782 449 2653,VSAL,CF.CANCEL,14044630,5,1,102.3,19.4,60.16,maecenas tristique est et,sed augue aliquam erat,maecenas ut massa quis,155.94,56.75,156.66,100,Salim,Leschelle,918-161-9713,180847,11.9,388.67,206,30.99,70.88,173.25,69.58,AMEX,M.,2241517874775312,,4347*96*9467,GLENN CADDOCK,774361439,Ground,2815,23729,GLENN,CADDOCK,46 Fuller Park,Richmond,Virginia,53274,180010,123498587*2,1009,10:00 AM,7:24 PM,3:14 AM,BCRD,197.79,5,E,,665513******2253,UPS,UPS,UPS,919314281618,449469202767,1289683136878,P,164,1810579,,kmembrymx@edublogs.org,WRXM112126105600,JTXP423765095635,AZRL927110687968,$,%,$,10.87,10.94,29.23,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,752804738,200255442,107773544,,,1258064,1916594,Poupard,Tristan
6602*93*3727,MTR1,46520136,160,17.97,0.351,815509,TMW*CONS*SALECNS,1,10:17:03 PM,13,808417,757 966 0383,VSAL,CF.CANCEL,22164350,11,1,63.01,193.22,80.36,lacus morbi quis,sit amet diam,felis ut at dolor,32.64,17.01,185.99,100,Grantley,Derrick,054-880-5569,180145,4.9,329.28,34.17,101.88,203.21,357.55,132.01,AMEX,M.,1565291852222477,,1846*53*9489,LORIANNE POWLAND,182645595,Ground,1772,23746,LORIANNE,POWLAND,54 Myrtle Avenue,Boston,Massachusetts,2352,180123,449136110*7,1589,5:41 PM,12:28 AM,11:32 AM,CASH,142.14,5,E,,397757******1219,UPS,UPS,UPS,589085191708,443265611637,1079124711678,P,153,1470390,,cgroomemy@scribd.com,QLKE618667564892,LDJC653748874932,XRWI274076737711,%,$,$,29.28,19.7,21.44,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,583503832,599198003,642457783,,,1288695,1061708,Neligan,Ivie
6856*19*6120,MTR1,49591345,17,41.95,0.594,704869,TMW*CONS*SALECNS,1,3:37:21 PM,13,794248,652 521 5842,VSAL,CF.CANCEL,49131960,13,1,97.72,59.78,194.79,rhoncus aliquet pulvinar sed,suscipit ligula in lacus,ac neque,45.46,86.4,184.97,100,Glory,Crookall,436-661-9750,180489,4.9,373.47,184.33,138.41,268.64,166.81,92.88,AMEX,M.,1224102266302805,,6803*95*6942,YETTY PYLE,599217949,UNDA,1659,24042,YETTY,PYLE,31 Morning Parkway,Palo Alto,California,10631,180372,221673575*6,1646,11:56 PM,12:53 PM,3:35 AM,BCRD,105.73,5,E,,739227******1003,UPS,UPS,UPS,108072587330,775113403774,1362844466515,P,141,1141356,,omoylermz@diigo.com,HJGD881868945192,LBSI931417092893,LYKG077653851500,$,%,$,16.09,26.98,17.24,1,1,1,,ANUA,MMTY,ANUB,1,1,1,1,1,1,449102142,107773544,766195891,,,1410588,1794735,McElmurray,Siobhan
7988*95*3923,MTR1,37587639,32,93.49,0.836,267068,TMW*CONS*SALECNS,1,6:33:01 PM,13,235518,601 505 3751,VSAL,CF.CANCEL,30254253,8,1,139.47,137.67,143.14,aenean auctor gravida,eu pede,erat quisque erat,38.84,170.42,188.49,100,Malanie,Fisby,899-224-5837,180349,2.5,253.8,256.34,131.79,177.78,332.84,76.26,AMEX,M.,2907100621499733,,1277*72*4583,MARYA NASI,323481022,UNDA,2736,24968,MARYA,NASI,98 Walton Place,Huntington,West Virginia,89791,180568,957708008*1,1871,2:42 PM,11:31 AM,8:42 AM,AMEX,29.62,5,E,,394426******3167,UPS,UPS,UPS,907978294368,150775169926,1206969640565,E,137,1057016,,ckaesmansn0@techcrunch.com,TECH366920085639,WTMZ258929542853,CATX465998008703,$,$,$,21.38,17.16,22.13,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,169671250,642457783,106572666,,,1764041,1854356,Stovold,Alexia
4554*83*2106,MTR1,19508822,151,75.93,0.775,258464,TMW*CONS*SALECNS,1,1:08:28 AM,13,767669,598 567 4677,VSAL,CF.CANCEL,29570762,4,1,61.74,130.4,14.61,odio justo sollicitudin,duis consequat dui,vel dapibus at,96.7,97.24,43.69,100,Alix,Parr,512-073-4637,180618,1.6,374.21,355.65,193.35,312.77,243.23,82.27,CASH,M.,1880836869360394,,3948*44*4825,ARDEEN WHITEMAN,511875161,UNDA,2170,26742,ARDEEN,WHITEMAN,3 Heffernan Court,Tucson,Arizona,15130,180295,913856693*4,2093,1:02 AM,10:20 PM,3:39 PM,BCRD,158.78,5,E,,228909******3517,UPS,UPS,UPS,689087248703,250414885313,1719471353805,P,95,1171568,,kdigbyn1@weebly.com,RYGQ181499820798,GNKR198803257107,NSFX693309962818,%,%,%,20.38,21.98,11.5,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,667881872,766195891,668423424,,,1542858,1249933,Mourge,Cissy
7852*51*7811,MTR1,28978860,110,36.13,0.222,257725,TMW*CONS*SALECNS,1,4:25:33 AM,13,873563,182 406 7239,VSAL,CF.CANCEL,33418654,11,1,133.92,127.97,131.62,habitasse platea dictumst,nisi at,bibendum morbi non quam,121.63,37.54,101.88,100,Pablo,Hatfull,820-346-4503,180065,2.7,191.75,270.71,98.97,94.17,358.31,162.03,BCRD,M.,2584778064477912,,3720*64*8460,MARGARETTA DINWOODIE,280929919,Ground,1617,24177,MARGARETTA,DINWOODIE,3232 Linden Lane,Monticello,Minnesota,18480,180863,606518015*5,1604,1:16 AM,3:45 PM,9:56 PM,AMEX,45.48,5,E,,437793******8094,UPS,UPS,UPS,41234084026,958757928816,1188641876155,E,61,1334748,,bphillipn2@craigslist.org,VSHG783653290863,KDGQ637655300773,SUPY297626535451,%,%,$,25.9,12.89,21.79,1,1,1,,ANUB,ANUB,ANUB,1,1,1,1,1,1,258416730,106572666,806004308,,,1263449,1616976,Rupp,Noak
9023*14*3654,MTR1,43412773,24,80.28,0.79,525736,TMW*CONS*SALECNS,1,4:58:04 PM,13,710396,780 570 3150,VSAL,CF.CANCEL,46435772,7,1,124.46,39.61,75.61,risus auctor sed,neque vestibulum eget,integer pede justo lacinia,22.94,109.78,97.34,100,Venus,Brightling,307-821-1819,180696,1.6,102.36,139.1,66.98,366.81,324.85,176.78,AMEX,M.,1027186214344775,,5865*77*1493,WYLMA NAPPIN,188367530,Ground,1737,23353,WYLMA,NAPPIN,399 Leroy Circle,Montgomery,Alabama,94486,180391,185216147*4,1731,4:57 PM,5:28 AM,9:35 PM,AMEX,53.18,5,E,,408591******2840,UPS,UPS,UPS,932111175547,995136992729,1113744348092,P,154,1564792,,tduinkerkn3@japanpost.jp,NREW919334597172,THGF556379154357,GRXH511518979567,%,$,%,22.35,11.95,20.35,1,1,1,,ANUB,MMUV,MMUV,1,1,1,1,1,1,100329943,668423424,451415826,,,1689536,1365940,Nottingham,Babette
7005*51*5810,MTR1,34810013,139,9.88,0.288,982540,TMW*CONS*SALECNS,1,6:09:47 PM,13,251113,929 855 3134,VSAL,CF.CANCEL,30788134,11,1,172,76.86,42.12,tincidunt eu,blandit lacinia,nulla justo aliquam quis,196.51,143.91,170.34,100,Jaime,Corser,220-175-3832,180515,8.8,337.83,260.05,35.89,79.2,327.81,89.82,BCRD,M.,2371405181837507,,6718*93*8250,OBIDIAH HERION,428561708,UNDA,2527,25327,OBIDIAH,HERION,677 Derek Street,Boise,Idaho,98169,180420,425350611*4,2850,5:39 PM,2:51 AM,10:38 PM,CASH,153.66,5,E,,788571******3474,UPS,UPS,UPS,426785776719,586588835301,1131589872854,E,36,1996484,,ckiledaln4@edublogs.org,ZKYJ420880639377,LIRO021483374275,KSQM567584032107,$,$,%,14.42,17.64,12,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,553124850,806004308,857063846,,,1429176,1474660,Burleigh,Hillie
8666*90*7629,MTR1,29598989,85,83.86,0.278,997523,TMW*CONS*SALECNS,1,7:50:27 AM,13,611041,109 874 7629,VSAL,CF.CANCEL,45119146,6,1,54.47,17.03,187.32,porttitor lacus,vitae nisl aenean lectus,mattis egestas metus aenean,63,26.8,183.04,100,Zacharia,Seegar,160-695-2708,180162,3.6,216.12,32.16,196.75,227.35,60.84,86.39,BCRD,M.,2103802386575503,,8569*63*2929,JUIETA MACDOUGAL,919965749,Ground,1462,24809,JUIETA,MACDOUGAL,55177 Goodland Drive,Saint Petersburg,Florida,70211,180819,444486935*8,1850,8:25 PM,1:09 PM,7:17 PM,CASH,187.39,5,E,,442704******3211,UPS,UPS,UPS,770006145539,587604323898,1522540275854,P,87,1478610,,mingrahamn5@technorati.com,JNEC620290409765,QEFK455093520809,PJHW439944989504,%,$,$,26.35,25.35,29.73,1,1,1,,MMUV,ANUB,ANUB,1,1,1,1,1,1,907151336,451415826,951108449,,,1918884,1710980,Straughan,Gerry
7572*68*8545,MTR1,37472790,73,33,0.973,571060,TMW*CONS*SALECNS,1,6:58:20 AM,13,455031,798 484 2054,VSAL,CF.CANCEL,48647911,4,1,99.53,17.08,189.12,nisi at,iaculis justo in,turpis sed ante,197.98,66.81,104.6,100,Thacher,Anstie,089-963-4385,180923,3.2,384.97,128.58,58.39,289.88,273.13,108.58,BCRD,M.,1003739894760800,,6951*43*5318,LUCAS BAGGALLAY,645094988,Ground,1160,23828,LUCAS,BAGGALLAY,76898 Blackbird Alley,New Orleans,Louisiana,93928,180681,499433165*9,1714,5:03 PM,10:45 PM,6:18 PM,AMEX,47.37,5,E,,442237******5539,UPS,UPS,UPS,218844791487,639581737115,1495968285663,P,111,1142208,,hgionettittin6@tuttocitta.it,SGLD353123824590,ALNM912733771789,DQHT023797248114,%,$,%,19.03,17.63,13.42,1,1,1,,MMTY,ANUB,MMTY,1,1,1,1,1,1,586674256,857063846,277722737,,,1553563,1320999,Matzke,Jerrold
4962*19*8132,MTR1,43191415,142,22.16,0.923,932800,TMW*CONS*SALECNS,1,6:03:24 AM,13,446696,416 821 4647,VSAL,CF.CANCEL,24680017,12,1,192.08,131.58,96.11,suscipit nulla,lorem quisque ut,felis fusce posuere,195.71,13.69,96.35,100,Brockie,Guillon,557-162-2895,180117,3.5,321.45,261.74,105.5,201.42,155.77,154.14,BCRD,M.,2677051679316066,,3371*80*3346,LAVINIA HYMAN,543196027,UNDA,2921,26845,LAVINIA,HYMAN,777 Drewry Alley,Dayton,Ohio,31851,180224,775456736*4,2879,9:40 PM,2:20 AM,4:57 PM,AMEX,118.41,5,E,,216203******8024,UPS,UPS,UPS,983914699704,389225540590,1388619518810,P,116,1914300,,owebberleyn7@google.ru,YIBV061521084766,ZECG900871056334,AHWL387021211427,$,%,$,12.72,27.87,14.97,1,1,1,,MMTY,ANUB,MMTY,1,1,1,1,1,1,828546846,951108449,928263078,,,1350198,1945214,Blumfield,Vaughn
9859*55*5522,MTR1,21494278,134,49.09,0.18,160657,TMW*CONS*SALECNS,1,3:08:40 PM,13,519781,186 514 9801,VSAL,CF.CANCEL,17091842,6,1,60.5,112.24,103.79,mauris vulputate elementum nullam,faucibus orci luctus et,eget congue eget semper,22.03,67.93,145.43,100,Storm,Whittingham,269-821-2298,180360,2.5,220.29,346.1,157.75,317.55,252.04,132.61,CASH,M.,2604047500339469,,7084*48*1364,ASHLEE SHERWYN,249475548,Ground,1774,25309,ASHLEE,SHERWYN,9652 Lakewood Circle,Bismarck,North Dakota,12709,180028,802360436*5,1188,1:00 AM,1:46 AM,6:14 PM,BCRD,37.52,5,E,,711266******6574,UPS,UPS,UPS,112506074332,205534612660,1543012840871,E,96,1205735,,tdanickn8@microsoft.com,BUIJ691282421041,YSJW649169529331,MBDQ433244716407,$,%,%,24.7,29.11,21.98,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,327203766,277722737,93787140,,,1866666,1498065,Thirlaway,Alane
4554*41*9088,MTR1,40344111,60,33.4,0.674,709572,TMW*CONS*SALECNS,1,8:43:34 AM,13,388206,861 766 7273,VSAL,CF.CANCEL,46452280,3,1,27.13,32.63,135.85,vitae nisl aenean lectus,congue risus,id pretium iaculis diam,114.19,103.56,38.06,100,Karrie,Passfield,026-161-9755,180805,11.3,329.73,21.11,88.26,73.63,245.41,79.65,AMEX,M.,1461126176737574,,7685*92*2780,INGAR WHITTIER,409418582,UNDA,1856,25771,INGAR,WHITTIER,2497 Wayridge Alley,Washington,District of Columbia,18641,180761,334582135*7,1306,2:23 AM,4:37 AM,12:00 PM,AMEX,35.07,5,E,,947845******1755,UPS,UPS,UPS,164657444455,453606725319,1035528474292,E,120,1561629,,mniavesn9@wufoo.com,HLKG490167810535,GTIO638016066571,NMBP659082414957,$,%,%,24.79,16.95,20.61,1,1,1,,MMTU,MMTY,ANUB,1,1,1,1,1,1,278811589,928263078,49275459,,,1415620,1686814,Ambrois,Harris
7064*42*5483,MTR1,20662890,79,82.04,0.326,598646,TMW*CONS*SALECNS,1,2:14:55 AM,13,745632,337 899 2739,VSAL,CF.CANCEL,43618418,10,1,81.35,78.84,122.01,eleifend quam a,pede ullamcorper augue a,tincidunt nulla mollis,65.7,184.35,112.04,100,Giulio,Mabbett,112-488-0007,180961,7.5,68.61,118.13,78.93,140.92,282.16,95.17,CASH,M.,2371887250057448,,1000*70*6596,DORENA PRETSELL,622366613,UNDA,2919,25054,DORENA,PRETSELL,4546 Twin Pines Pass,Kansas City,Kansas,21473,180112,807018193*2,2202,9:04 AM,10:23 AM,9:12 PM,BCRD,70.55,5,E,,397387******3968,UPS,UPS,UPS,838196951780,263616005166,1852201525276,E,123,1618630,,rharbinsonna@apple.com,UEKV363325300890,MEYQ740808432463,SXEV252230945056,$,%,$,10.82,20.52,13.17,1,1,1,,ANUA,MMUV,MMTY,1,1,1,1,1,1,75766813,93787140,313350100,,,1939747,1398284,Gaither,Issy
